Pradiniai duomenys:
#    | Name            | Year  | Grade | Hash
---------------------------------------------------------------------------------------------------------
553  | Celisse         | 3     | 7.67  | dafb0f7a7d2fdd2c8674ee935e9b6a194004a68eef5381b5097a74eb6a20105e
554  | Verla           | 3     | 7.69  | 796ab763498fc2e0b473b9c5eef77648ee2afcf43ac99a6c25e0c836f628bc08
555  | Ivett           | 3     | 7.69  | 3e4e3bddfc6679656b7397f7741a655ba04d5bb13c0656cf1e38b9a770e8b55f
556  | Tani            | 3     | 7.77  | 31b0e11485683d3ae8dba1201b7f17ed843b78648aa5ac6f1d052c9d38445229
557  | Fernande        | 3     | 7.77  | 9da3e393ad3cbdcb8796f9782a00144168c58cae457e64d37d610dcfe1605943
558  | Antonietta      | 3     | 7.78  | 8c21a26d35da217db1dc21f34b4b2f1fb4f19a98115f8412c9cc2e15b2acd4db
559  | Melodie         | 3     | 7.79  | 656bc83c1a6281b2f980261cd344f4d7c3e10516cf7371acc0ddb4afda59399f
560  | Annecorinne     | 3     | 7.82  | a065aa93051e6eabdd51185453fec3270787a5ea42f0439047c4fe849440434b
561  | Cherrita        | 3     | 7.82  | df2c5b6476878c3e50ee39d4618cea7fd435df0f42b5162fe7e817883377218b
562  | Marinna         | 3     | 7.82  | ea3a64646af37116c6d89befdcae651bdb7a1c05f76dac05d7484fbf28d73d0c
563  | Therine         | 3     | 7.85  | 743b5ca6ef0e6b4d375d660052700964feabaa3b7902bf2086b097db461e14b5
564  | Phylis          | 3     | 7.85  | d10cd3cace1231d1651c5508300965ab36cd0ddb3f13658c6dd8c3ee3c36936c
565  | Mildrid         | 3     | 7.85  | 3db99a98cc0c829b38193c27a265aa57dfd73b016b8a1820df7751ae0d0cd230
566  | Goldie          | 3     | 7.86  | c08486dd436b5bd25dda0773096d01266a25d1177a0fa46c8c613d18b0e8d3ad
567  | Tybie           | 3     | 7.86  | be2010c01cbf91280ebbde497853ba655bdb400ba69656680671d0c40b5aef3a
568  | Jorry           | 3     | 7.86  | 75382265525011e7bd5ef15750c960bf55930ce2178b5125aed69dec8585f5e7
569  | Viviene         | 3     | 7.88  | b86484c6fa6c4d13013436febf9e510a502e4ab64ca1b7b59f36d5fd76a810ba
570  | Consuela        | 3     | 7.9   | 66402c73f08e33127fea3403224d4c2b55eefbb941db7733e42efddd499e0e27
571  | Nananne         | 3     | 7.9   | 442f02a0627be33f125e4d5a88ad5322c0e7250c86f69ce8caec770cfbeb8f9c
572  | Bobbi           | 3     | 7.92  | f94416589abc795298ed496ed36f7c48928785a117c7b8fd7c3babf9c786d4ff
573  | Jessamyn        | 3     | 7.93  | 98a9d269fcc0b578719f43e9fcf180907f3a9e496b14cb5dafe90e762de8a5fe
574  | Blinni          | 3     | 7.93  | afb196a6016387023e841e53d316fdd12cdc9ea090c37030668324ffae397f63
575  | Vere            | 3     | 7.94  | d7334f9234520de48e4daf58e0db18e70d8431e11bedf74f97837b0c6481c238
576  | Wanda           | 3     | 7.94  | 59d90b44df54d7b719b472716c3a05b48f60699bd94106eb8e69b25954dcc7e9
577  | Flory           | 3     | 7.95  | b0660c51c766706ee61c1c96956ba2eb138120dfbdb9d6d1bfa35514666255e1
578  | Britni          | 3     | 7.97  | 04ca54893cf14a3c90b8f9d06128cbd5e8b79a785787d9a1e0e8d67ac5d61256
579  | Trudie          | 3     | 7.99  | 65c2316aad6d026c051321b1c4997fe4c8388f0c5eb9349c65a7ffee78f00549
580  | Kittie          | 3     | 7.99  | 0018b53f3fbe666ca06b6a101f6f02357386ad1e70894b17ec11aa42736a4eec
581  | Mariann         | 3     | 8     | fd1565878b7d721e57a15b2cdc78da24d58dc9fd15dbf88a645f9366077c561c
582  | Fina            | 3     | 8.05  | eca11d8fbaa2a9dee9090c97476d4915b4b000bfa748487a88055d7e18e4c678
583  | Britte          | 3     | 8.05  | 97bde4c744eec93ea7946fbe942ede61b6661e197c3c38bd76ea36132934dce7
584  | Nita            | 3     | 8.05  | 84f227e618f54139dc9f7ed571d750aca54090b2f8b5191ca66adfcacb5eccbc
585  | Melina          | 3     | 8.06  | 7f05baeddf4d37f0cd47c212078bb21c0baef8dfa49451e37a8815f55cb139bd
586  | Hermione        | 3     | 8.06  | 0595c359a4474b7c3c5b583f0f1200b1d9172f83b8fd782d06031ffaca92b989
587  | Nariko          | 3     | 8.06  | 41eafaf39c9a5dd36e3ac4094c9e4faec3e1507fa511976cbe8c4db452d40efb
588  | Catrina         | 3     | 8.07  | 44432a4b8f45f134a7d08063d2d67c5274594b3c295d9b3be62010f871d32a5c
589  | Ernesta         | 3     | 8.07  | 46f7020a59a8c08df7bca8593a15de8cdd0e5df6c7abc4c19f5881d6157600f8
590  | Fidelia         | 3     | 8.09  | ae5c610ff35c10a0fb53b2302a773b56883cb3a97b553a0d4a0156d16682805a
591  | Shandie         | 3     | 8.11  | 5a3b4989cd61aae1f122867cc89ef02723a781758ab10c53135875cb985c2c14
592  | Mireielle       | 3     | 8.12  | 9da00afa85682fad953cacb78dd4c500eb45239eacedbbb21f9a04cd04bef161
593  | Nerta           | 3     | 8.14  | 29e37a12d43356f284118ffbbb203d895828f751ac0a53a51b38c48c4430a19e
594  | Norine          | 3     | 8.16  | b3ae9f53e665c7c00a28e5fab40e02ce1f62008b4462d8d89cf589a073a770ae
595  | Jackie          | 3     | 8.19  | 997fec7d0f2661916db97b756bb1e268afbdda5276b9f6273440b7a46802d69f
596  | Emylee          | 3     | 8.21  | 494c2ca94e7faf7fa17152464cb8f5a64f3729dccc19eb53aa0bce6e494a5196
597  | Emelina         | 3     | 8.21  | 9f444e3203780d4e378dce28ecf7ca571f5635c7a986a38eafe5c320c1b4ed15
598  | Celene          | 3     | 8.23  | 6ebd15bcb0ee08ae1b86fb83d1cbc733895820b34858edd90194ba1ec412b349
599  | Felice          | 3     | 8.23  | 41f0c3a51202233824187a4ba0a84c750826eb03c9fee022ee62ab45814224c8
600  | Gale            | 3     | 8.24  | 2e00717f30ac6c320d6c9a8db9c88f77e6a9b83c684161c0ddb3d2d7810bd621
601  | Karly           | 3     | 8.24  | 6dd320dc003e6c5ed078d29531ed2a0aadbb39e852f32322d437bcccbae38ca1
602  | Linzy           | 3     | 8.27  | cd7b67c31536aef81b4c27951794ccb7b55d92756a44e960f3246b996dc62cd1
603  | Lauryn          | 3     | 8.27  | 32c8de18f7ef878e4220ed01b7133d54de51545f39f3873bd1138bc9156bc6e3
604  | Elie            | 3     | 8.28  | 030baaa115b187bcfaa29140d97c0719c24519eca10997dedac61c01dfe15479
605  | Sharlene        | 3     | 8.28  | 3731f5a943c87067e3b162f2d333dcd768f5e48793a455983a44d4ca073e8cd9
606  | Mahalia         | 3     | 8.28  | 4edc967dc3f92c7f46a75223bd576c5f6cca4730d5123e098534ccb7110cb0ca
607  | Katuscha        | 3     | 8.29  | a14a327a1b03b2965ce40c311e6349a196a3eae6f607ccac75de1d2fc037615e
608  | Damaris         | 3     | 8.29  | b35465dd7b26adc5f984157e74acc0ac84a45ac7338dc66755cb28aedc338bc2
609  | Albertina       | 3     | 8.3   | 6a690831e6a8be106d439673b4186831c73286a5c940e6f1448cd213cdf9881b
610  | Lyssa           | 3     | 8.3   | c19b83c5a01a38451cc846137b15aa043aa424e01b56f6b14f4d99fd744b7312
611  | Gabi            | 3     | 8.32  | 34bc3a9436e4690b2f3d0749d6eac28e28a0fe310586cc54d56f4569c2662cce
612  | Tarra           | 3     | 8.34  | f1b73806bdc5c3ba8455d871bea866b6a13ad4250ae70ce25c330b1e68cbdf65
613  | Eve             | 3     | 8.34  | 32224a89d4221e78a080ebbec78d2dbe302767e3086162adb9dada2a3546ac66
614  | Brianna         | 3     | 8.35  | 5563155a3d7e3d6dcc97d7bc9bd22dfe84731f5235f475cfaf43f2f190b0f041
615  | Blake           | 3     | 8.36  | 7d9322e1d755313961f5c7c7cffa07554646a32b8ea89e7350fba7adbf4393db
616  | Jemie           | 3     | 8.37  | 4bd0a7060df5e82447be401b48273c31b611341e86841f570bd59a014d69f73a
617  | Wilma           | 3     | 8.37  | d3abeac0db8f4cacc484b669bc7ab05804f41d655e9e8c592f09ae3f43a5720d
618  | Blake           | 3     | 8.38  | 97e9357e940e411ad9cf0d4011520e1d92774112711b5b6f5b446050e2f0719a
619  | Annabela        | 3     | 8.39  | 6da9f7e2fe4b76bb6a040a9fb41e8c055a2cb800357153970aa1fa2baa962b49
620  | Kristan         | 3     | 8.4   | 8c11b5fc9e8ee90a0882c3cc66b6bd63a4169031b0b8d6fbf0df2ee3f0c37219
621  | Olwen           | 3     | 8.4   | dacf17b2bb6f1d170254fb10170013fc5f2f00d6b059de44ff584ba2cefbbf0c
622  | Nannie          | 3     | 8.41  | d5a71abb9778e3185d37a970a64fec658b39007954999b393b61f681097b2e74
623  | Rhea            | 3     | 8.45  | 75c54ad45abf0dabecb48dd3e8fed1bea1f64e76f8cc1a54e509a376cdd5fd69
624  | Tarra           | 3     | 8.47  | dcce180abe17bda061e6370d226268b3c17a8f5579880c254bda53b85e00b54f
625  | Wendi           | 3     | 8.5   | 7716bbf8e3f6ba935fd48a0304022c2bf44f7b5e3cddcc67ef3d73aea97f4f12
626  | Deedee          | 3     | 8.56  | 62d4928368240aa1f0ebeb7bbbb288c5a06b2cb9f6b0386970203257ef17271a
627  | Gavrielle       | 3     | 8.57  | 4e4ed8a51371b95fdb909d4fffb6cfe05942f261d964efe34de7b619e123d5ee
628  | Cam             | 3     | 8.58  | 1d59557fb801a6abaacdb1b3542f0a5b278f16f0d2f368ad0ac3802b225d1f61
629  | Natka           | 3     | 8.59  | 1fc7d32fb80ec75a88503613260ad0c7e3aa1b23f77adbc25ef19d06aaeb796d
630  | Candy           | 3     | 8.6   | 5177a1827991172bd60ad049d59780104df4cc4f800d36ddda81502dac44bde9
631  | Ada             | 3     | 8.64  | 21e6a319887eee0a62de889dafd8a5bb93d9d91b2ff5f4953aeac03f9f0498a8
632  | Jessamyn        | 3     | 8.65  | 0093f5ff7b0fe199ee3a1183a9c89210ce382cf7260520bcc637c606b540e765
633  | Trudie          | 3     | 8.68  | d905c81962554e45384ef47f11b56c354af403d04dd2fc066ac7c4cb143a90f0
634  | Flo             | 3     | 8.69  | c5b0f4c44a281d08501363c213f4b6e79c636638b70a8e6a9cac6bce360733c3
635  | Joelly          | 3     | 8.69  | 4ad60373c85ac352cc05acaab1fdaa0e1253deb8c619a235d40b80c6570cdb73
636  | Loree           | 3     | 8.71  | e7079d130c2220eda3cd7fcaca01254f3e57598e5b0f8ec758bd7206e461a832
637  | Caryl           | 3     | 8.72  | fb19ce589ee72d520a5d87fe00d06780300dbcf89dd6a86969fdec2bafc88e12
638  | Briney          | 3     | 8.72  | 49bc6b2b9822c78bb9d714a5891a2c778e609788cf4a3d4c8f69bea6d5807d23
639  | Shell           | 3     | 8.75  | 03a0b1e995f80541e191d86352d80568a974973b5072ae9d64dab91ce64f1379
640  | Almeta          | 3     | 8.77  | b498c53f357e87282ad25109683461fdf72a2d39ac2ba6129129c7d34d488648
641  | Georgetta       | 3     | 8.79  | b7916966e28a250bed16635cb0785e0c339937da763757617b352421ea38f317
642  | Ethel           | 3     | 8.82  | 6ea9a6c3eaf1c99c9450fbb2c8512f8ebbd08b6433dd6cb986b511d5a22a9e4e
643  | Hallie          | 3     | 8.82  | 97930d1aeba3f8e128997fdcc0324d700f5410503f83f33e67eba0e6f0e242cb
644  | Mara            | 3     | 8.82  | b0367578e41918093905eda7904454bff013cbc3df741474522c2d9e8f576e7a
645  | Imojean         | 3     | 8.82  | 5cc5cea26d2d5ce127fc8009d10ca5f8b4c698c1f9b993443575d1aac72090c3
646  | Lynea           | 3     | 8.84  | cdf2f0f2467074b0c65a1d84ed266457d5bdc0b5016e63f9909b394676e8720f
647  | Mamie           | 3     | 8.85  | 5c551086c455366b9f0a92068dafbb01910d21c6d5b04217a129c5f8894ec91b
648  | Babita          | 3     | 8.86  | d1f8d48b22469d28a40f6845a5a0ef6d8fa057ba575d631e924ea23296eb0560
649  | Tiffie          | 3     | 8.86  | 2b191e30fa309f8fe3e9a97f76d7fb5222c6574aa0204054d69364a81cd03aed
650  | Netty           | 3     | 8.87  | 81e430916e40355e0ad2756c50bd519d2ce66bf25d516662379bbf704720c437
651  | Jolyn           | 3     | 8.88  | e3aa1a5264597454c9975d1a8572581b609d647dd6110f1d571aed1d79d68a2b
652  | Aaren           | 3     | 8.89  | 3239e25fc98ed253ea52a9ecc973c840546d4f36c52aa7e170ddcfcf7cae709f
653  | Lindie          | 3     | 8.91  | b80d46ba126264d211fc3cba749beee7a31095d1df9edabad4c1f445b2755e39
654  | Elise           | 3     | 8.95  | 4397a07cdb74633055fd3146929daef9c69bca66593f7180de476c13b68a4794
655  | Pierette        | 3     | 8.97  | 1b146b46c32912ffc678a196192f5bf4fc9d261dd8b4fd6fa9b5d1e021371b90
656  | Judy            | 3     | 8.97  | 126f8135a76e809b91e740ffb86614d0cd36f2148da728071992facded97f291
657  | Anthia          | 3     | 8.98  | f6689432d5ee99a932da8bc93efdb66f24c3427ff533330c6e13b3eb004669aa
658  | Ulrike          | 3     | 9     | 0b04e6781fef760116e60c05515d59a6fc6a04cd9562e5ed8821ca66d33c3c0b
659  | Starla          | 3     | 9.03  | 508d1dc341b6da6549a7ab5cf3bffc516428f755fc19b8d1896785ef2f7ec852
660  | Anestassia      | 3     | 9.07  | a9c901c67b6076282700b9470f6a9fa8631c57791e9d4420d7cb1aee211e1204
661  | Juliane         | 3     | 9.08  | 39196c19b643b2e26e359ad97012bc57b57632d5bdc69ae75e64829e7ed61268
662  | Dode            | 3     | 9.09  | 92d10349cda6b694b9a5b9ac5c190f19357646601ec9949a611afed559788366
663  | Mellicent       | 3     | 9.1   | 58fe328d4e18866d04eb6ac63cf7de694553212abf7bfc8919d630f1e3864c9f
664  | Marinna         | 3     | 9.1   | 80dfb3f502f4ce220b5fb472fe3d6eb88a1a0a18aef98eb5cba8ff0729c6c162
665  | Demetris        | 3     | 9.11  | be114fad4f9eeab396c157086e5ee32c56f42370a7cac978c3d43dd0bda2e12f
666  | Adelle          | 3     | 9.11  | 1e229ff78432ee7430814f880663565b00866afb4213950b6fe8baf1f269a535
667  | Edee            | 3     | 9.14  | a1e37557877c06a1ef381a5f3549ac2bcc1a2223c59e15c6ad249369abb7ed49
668  | Debee           | 3     | 9.16  | e4ab7ceef374e6e027c63b8a8e80ec13931feb09484dd26d1185933a14bdbaf2
669  | Amara           | 3     | 9.18  | b25ab2c1c80d8b9d212530ea245e3600dcf85492c9b29b6f26eb39d9714cddd0
670  | Sabina          | 3     | 9.19  | 25a0e1b5e805fec0dd3fff86933c22109380a12121f57a07e7bb125b0e672db1
671  | Lizzie          | 3     | 9.2   | 7ea233d329c489a96f7b300e516c544b426323ec5c926b046426f513159980ab
672  | Paule           | 3     | 9.2   | 3e71d3d741b3e5aa33b923592875c19d67893e969365b79301f5fde2fdc13308
673  | Codie           | 3     | 9.22  | 0b818c8ddbb2c359b9f2547b51cf06ad70e1258c961741d5531390564fdaed51
674  | Tomasina        | 3     | 9.23  | b31d287b09325b0410580865621df23d5bc161fd05235678b96cd16485b406dc
675  | Karolina        | 3     | 9.24  | 5f64ae8bdada39072a7eecfa0f7e2bd28171753d67f1d08e69902106a30eecda
676  | Zsa Zsa         | 3     | 9.24  | 23bb18b49504b12703fe2386188676b559eff452e0904a5215097870b18558bb
677  | Alexine         | 3     | 9.25  | 0a22f676a020777945cd906df2886c3d286a19702c8a07606bb3f846500f5bec
678  | Mara            | 3     | 9.26  | d3194a7f5e9291cbe1d441a59940412e7feeabe2863d4c5756415844fe67de41
679  | Kalina          | 3     | 9.26  | 46e7a19ce1680d888320bf46289eb63eec5d04c451ffd25bbf446cfd6aefd9b7
680  | Feliza          | 3     | 9.3   | 8a48a9913190ab5a3057380a493cc7b63f5e7a9e1695f7cb5935c094edd5bfb4
681  | Mahalia         | 3     | 9.34  | ba3bbe4d79176cdb5838a1e496510306664de2b961d9a4286b0392f1d3d560fa
682  | Leona           | 3     | 9.34  | 2760ea113318c891b28f0a8671928780ea22aceebf22a725d484d3edc61ae456
683  | Fidelia         | 3     | 9.35  | f0c173f6be59af49630b21c91a28b15576d54942050f4c0aa1ff678d1d939b9b
684  | Ivett           | 3     | 9.36  | 80c27b3baf0f960470b0ae6d48458a7d830b3cddd8c673ba047724ff484502b2
685  | Cristabel       | 3     | 9.37  | 1a603fd78a39a5fb36d8191ddc4bcfd509bb68033e08663f435d81860113911b
686  | Lorenza         | 3     | 9.37  | c3e9974a19f1c8a627abae95b9aff7a18929996c8147eee2986e8bd296f94062
687  | Stevana         | 3     | 9.39  | e18a118792a394c5129461b0a9ad57c0ae7659bd200397e738d0805a68f6a43b
688  | Marika          | 3     | 9.4   | 845ebf7e506d20280e93ca008177baa47b266b97b048a9643a0eb9c2b4ade7a9
689  | Patricia        | 3     | 9.42  | d3e6da4dd007bae8d120abd98b3a8d75c3b920ae73525a90ad857a13ff603c0c
690  | Maud            | 3     | 9.43  | 42efa6be276ac1dc0030d17dc60b435581a67c088a48538adde371767e593bce
691  | Janeczka        | 3     | 9.44  | d0d7d43be60f3d3b528174760e6482ef4b45af5ca4411ce6f91bca61e6674d3c
692  | Audrie          | 3     | 9.45  | 3d741bb5ad43e5e6ce3cf1d5556fcc618c2d97b7fd8bb1ec46d542c3f89f7f0b
693  | Sophia          | 3     | 9.45  | 65f6e15cb1d8268c7b0a17bf7c682f63bd72d8a9116218c9a9b21337fac02ac8
694  | Jillayne        | 3     | 9.46  | d0b1a45c507cebc7b854d95e3d1ea1eb7799e91cbdafca38cbfedabf15d729a8
695  | Leeanne         | 3     | 9.47  | 2c2244b2d538a0c99fce4fbe424da4003b259829fc3dfbb1840008c9c856fbf0
696  | Ardys           | 3     | 9.47  | 664d0568c1c975009ecc31c19ec864af967af9588d8faa2e4e8eeabd619bb629
697  | Nollie          | 3     | 9.5   | 02e4d4ae4dce45071bc98cae29026554ec63c31b8b1dc398bc22f59a05b53313
698  | Marita          | 3     | 9.5   | b6c8110329788ff789e859fb1f85e68541c00cb7d397ec0399b94f5b25ac3553
699  | Sherrie         | 3     | 9.53  | 56711ad6c8d90b39f049484091fd66491f61147a6378de0eb9741e226d6b62e7
700  | Tera            | 3     | 9.53  | 7d3a677942ebdf7a61214d559460e9761c105ceb753610e6054e3e5fedb393eb
701  | Dacia           | 3     | 9.54  | b0a359d3d1af00206264384e707768253869526902af31f9346b2f32591e61a8
702  | Starla          | 3     | 9.55  | a20b7e3c653aa576ee379a41db6b29f50f7c72a819a96d15f6c9d8d2b0f45375
703  | Chere           | 3     | 9.56  | 1edddd9809e12d75957f9bc9b5a02e110a0ed227e15cea01bc347f8f55e4e7f3
704  | Ashlee          | 3     | 9.57  | b2e10477dd2e2a28d02ccad371850704171ee8fcaa38f140112e326a0f11604e
705  | June            | 3     | 9.59  | 4da998fa66f6813405bae5528c665bd66256897966a0385c93fa3c01ab6b63bd
706  | Gusty           | 3     | 9.59  | 42b49504e08fad724c20af3ef1d42f7ccbb683be05199f79dc8b5515cbc40158
707  | Gilda           | 3     | 9.61  | f47d5876f443eb10448ddb3313f61768d0f28f1f7a722e71f603efd64b1cf895
708  | Dorene          | 3     | 9.61  | a00c4ab75c7bf8d12e852d17c86fc1751810ed8c9e58e9b5c9c0fff1f7a0347b
709  | Codie           | 3     | 9.63  | 7fda186ec197ca67913bbb61ec1424337f7526543481c4ee3c2d58f5dd063046
710  | Marika          | 3     | 9.67  | 59e31e24aa5de706e385eaaf5cb7a9bfd7a39762572739b8dfff944adbf3dc4f
711  | Tina            | 3     | 9.7   | 40a9fab078e2733b5d028e44ca7fd8c8eec70ad18e360640c9e2ac704df55d84
712  | Glenda          | 3     | 9.7   | 88c94a023fde505a8203980e367a0c36c12fc58ebc45568aebc4964295d70878
713  | Dacia           | 3     | 9.71  | 4e79b417776438b27acb9a61e7504aff8d55c75c49edb5064a84fd2dc05a3a90
714  | Oralee          | 3     | 9.72  | 35c6318df3c2104d60bf25db20481771d76e82c35b6f9fa647fd26081dac7923
715  | Valeda          | 3     | 9.73  | 76cd60d28e0b7c9dc7e8776f8ca7d898fd3f7374790618b666c7d160c054b25d
716  | Nicoli          | 3     | 9.77  | bf15bcbd239586bd63ab8f9b5710c27bb1bbd45000c0093463a074fa60a34132
717  | Elmira          | 3     | 9.77  | b17d1027e435599f385abc03e2dcba09cc92f0fcc16af3f642d472faf74924e5
718  | Ira             | 3     | 9.78  | afdccf6228ffd3bb5c05381cddfcab528ec1f339d4f0a94f6ac8ea96921d59d8
719  | Mady            | 3     | 9.79  | 4e76bd35d8fdd57894337358f3a2301f4e770f7a9a8f4822931ed1e38349b608
720  | Marika          | 3     | 9.79  | eaa84f371114dcd5c14870ba96b851a12bb319e5b49e44733c8ae89fe7a70bbd
721  | Chloris         | 3     | 9.81  | 322fcd8a951cf7c7d6ae8ed030a864060111ca903bfbefb64c7ca3bccd653b42
722  | Lorenza         | 3     | 9.82  | 2e407fd8e4dfa0ae654e6be3a0438edee814476cb3bdeab386156524e1cce7ac
723  | Hettie          | 3     | 9.83  | 7762495447dec8f9ed44c83d390b7724d617fde8f7c1f271c09fd3e3047fff32
724  | Brana           | 3     | 9.85  | d028549450a87b3eaf68ea2fe393212a5d7e17628afefeef45c8ae2cef7fc74b
725  | Gwenneth        | 3     | 9.88  | e9e9712e3655a5cc99d24755fd75af85df773b038d212ae855f355b5e8010f45
726  | Lelah           | 3     | 9.88  | 4d0e0f3982a6fc45176fa5b26a0814c71db3d33aff1d5a4da8e7cde001e12276
727  | Nicoli          | 3     | 9.91  | 81eaac7fd358fcba45040fb92c94c0115906e16fae05b8cb1c6f1b99eee48e51
728  | Heddie          | 3     | 9.92  | dac7e20a60ded2732481870190c24c02d967e5e44acef14436c4d4dc7edbf248
729  | Linet           | 3     | 9.93  | 188cf159ca9419c4f8669e2349d9529076508d1da2aab5cc194dac549cbe7698
730  | Therine         | 3     | 9.96  | cb70bd62fb8998973578dc8ce1f7a0a3c794b4eb0194f2962444ea7b249d6208
731  | Margarette      | 3     | 9.98  | d2af81f40f5c1c9d13771c4ee7fb80247ccd15e930c2c56238aec5971de4fc6a
732  | Blake           | 4     | 7     | 1b2635332e085b8568b11b6c1d56ce3279fbc59cbe6f3b51c9718ee2f9e0920a
733  | Rosaline        | 4     | 7.02  | 65eaf6b5e9acbfa98d0bbbc423ab0b548f6f30275ec9b1472b7d67ac20b76d37
734  | Gale            | 4     | 7.03  | d537a09317fb5f3f222c785ba8e6c2b22cde9dd040707467fc454cd1a667eae2
735  | Calla           | 4     | 7.04  | 90733757273769df62568aa5e4c807f983917d80f16d8b987a09b55c5a4696a7
736  | Jeanna          | 4     | 7.04  | 7ebdc98333336322e9adee4399044a07ace7fde7c4e3cc17081915dcb560c607
737  | Rayna           | 4     | 7.05  | bc53a480b40aa3039764d0821576627f54ae24930651a0a9cf225e954c9b1645
738  | Lacie           | 4     | 7.06  | b846e5c4c0197bb1bba138d25dded5dfd998a0f8d25a801145c3a3094aed0154
739  | Tomasina        | 4     | 7.09  | 8a46d0d229a118bf9a6907b531c1b35224565791347d53f535d20d4fb9955ab9
740  | Gerianna        | 4     | 7.09  | b60a36bacb5b2a8a4fae91b6e7096d5006ff4146b1db26bd9259cef155dc7507
741  | Alexine         | 4     | 7.11  | 8538a203233e2dbb0780e57c7a13fa403020a30ece2b446bead0193446aaa38e
742  | Carly           | 4     | 7.12  | 65a91bf8ba4ccc681d1d63e1e4ae602f6c1745b2873dca09dee7fc3e3d9b3949
743  | Claudina        | 4     | 7.12  | 70d407e6869797cf10f48348479e7b88f52b91c9727bb0216da78bd32403a028
744  | Lexine          | 4     | 7.12  | aed5ff43e3f992c6781cf9bbdce9cc6bfce2f10f6f6bcee9ce3bbf4a8dc88536
745  | Margalo         | 4     | 7.13  | 494231eb87b547f9c0713107fe9341e1de0639c894fd8a14fb3ed0b21087ccec
746  | Jackie          | 4     | 7.13  | 4396fe3316ae47d36712fa741ece8001d045b47ae3678a3ce6f6586f09b6b873
747  | Charlena        | 4     | 7.14  | 5114b47fcc89ec5d18b300a1e33952ac257225909cfe69b8c0b1a4011f21c379
748  | Justinn         | 4     | 7.14  | e0109d2299332071ab3f8f4a3cd1acb633a1d8384a70d5e74aa7960c8ee5d9b0
749  | Alameda         | 4     | 7.16  | 577e7dae040c1ed78708b877fd3338f40f3fd12190c270f4a70744ad31f48e93
750  | Perry           | 4     | 7.16  | 5b189f722e65cfe78f45870697bb51e1d4168012e3f9d0438bbb840161dbb117
751  | Anestassia      | 4     | 7.16  | c354672a80bbae5558c613b13baecfe19ab6c411179c8966e2a93b8651558ec1
752  | Arlina          | 4     | 7.16  | d2ca125886263ba3e406b5a6770a8bee62b4d1a97accc17792e25d8594f02ce7
753  | Carlie          | 4     | 7.17  | 8c9a44dcfa026a07ea60fe27401520cac07187cdd320033d503458cad5e9370c
754  | Philis          | 4     | 7.17  | d9a6c3f55c93eb3abade50abc38cd383333c4eadb5fa66b6c78c91f5f57475a7
755  | Paulita         | 4     | 7.22  | 407075af1c9496c613cd5cc4eb511c6324115528809de42e56795511f2898fcb
756  | Aili            | 4     | 7.24  | 387d2cd8cb3c350fc053edf082cf1e460f1de3640b8dba4336a1a2a220750d78
757  | Millie          | 4     | 7.24  | dbc63f04137451f000cb23708e075db2d000a8d776bed87f16bf49903f79b01c
758  | Teriann         | 4     | 7.26  | ac92c1121ab5baa85ebde3ea0daec31de3a788899dc6401b85c1249626d7f779
759  | Rivalee         | 4     | 7.27  | 6a5a5c4f49d7eebce69623656e1c81c4b759d2c268377d0179d939252a07ff22
760  | Monika          | 4     | 7.27  | 192c2efc64852258a454ad4b9f90185b2f9fcb720e5bb82e233738b9040ca66d
761  | Adore           | 4     | 7.28  | 6b587a0103d0f450336b1feead4a73a3e5df80cb0b0ae9bba253d2f3a4846444
762  | Nita            | 4     | 7.29  | c32162bd530c23d484905d2bc591eb4dbd4ec39f5bccacae02d3f306e2b805c2
763  | Judy            | 4     | 7.3   | c6f98ff0f9f0dab79abbaee8539e4adb8ca7065c4b9f561e39742880f564a7ab
764  | Layla           | 4     | 7.31  | e2658f3ded4a755d518ff31a4bb567f6f1ab3f14671c4fa210318ce86456fe8b
765  | Marleah         | 4     | 7.31  | 8e9f9972a8ec5d3113247be47bed1fad93c9586558d116b02cbf1d408a9fc889
766  | Lisette         | 4     | 7.32  | 46c4f05689e961f0ffc5a3d1f109b0b0ab78acbab12a9cc7063cc58a44b792c2
767  | Roz             | 4     | 7.32  | 45dde4ee4a28a2ab5692d79805920be1a6aca01a64a2d72730b32b841ca720ba
768  | Celisse         | 4     | 7.32  | d0ac838b977007bc49e391a7f217f927e87747edbf2d086c4abc0af0c8c3579a
769  | Zsa Zsa         | 4     | 7.34  | 6d281067e962bf12c3b55dcb44cf7a3b0d85112e251ed03af9a6872476e1eaf9
770  | Gloria          | 4     | 7.38  | 130eeb74a5a6492a61e6d20c9ed919d4e297f82e36f8ed064d0f03b51e6a919b
771  | Laurene         | 4     | 7.39  | f4c8345709054325d6b7a4b0028dd3aa670d32721367710fe8c1314d2dca0388
772  | Millie          | 4     | 7.41  | 766f040b49348407ac6bd853ddef1d95d94141520554796626cbb744ba83e7c3
773  | Isa             | 4     | 7.45  | ded8f704a2f4c0ea7d2a6ef15f60bdcab7392528e076677604f62868298fb7c9
774  | Ariela          | 4     | 7.45  | 29e09e17388b75ee7e1620edd9d99fe7b1b1b8df44de1ba6b4d69fabe5d4d4e5
775  | Cacilie         | 4     | 7.47  | 2f4cc3743fe8253764e88b33f3f08da32bdbd2d9bd91f7c29ef6f26309be5dee
